ID,Age,Overall,Potential,Wage,Special,International Reputation,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,Marking,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes
232264,21,59,70,2000000.0,1579,1.0,161,55.0,46.0,42.0,60.0,42.0,58.0,64.0,43.0,51.0,55.0,69.0,72.0,76.0,55.0,66.0,50.0,60.0,61.0,74.0,50.0,48.0,42.0,58.0,59.0,47.0,49.0,49.0,42.0,44.0,6.0,12.0,12.0,6.0,5.0
233800,19,59,67,1000000.0,1560,1.0,165,49.0,49.0,52.0,58.0,37.0,46.0,38.0,32.0,50.0,57.0,71.0,71.0,68.0,55.0,74.0,45.0,70.0,62.0,58.0,47.0,51.0,55.0,52.0,48.0,42.0,48.0,56.0,58.0,56.0,9.0,13.0,10.0,12.0,9.0
238920,23,59,68,1000000.0,1552,1.0,150,56.0,29.0,48.0,55.0,26.0,58.0,52.0,31.0,55.0,54.0,73.0,72.0,86.0,50.0,89.0,52.0,60.0,66.0,47.0,48.0,50.0,52.0,47.0,46.0,37.0,39.0,54.0,62.0,57.0,9.0,8.0,6.0,6.0,11.0
206409,24,59,63,2000000.0,1537,1.0,176,45.0,62.0,46.0,49.0,44.0,57.0,44.0,32.0,45.0,49.0,83.0,83.0,75.0,61.0,63.0,61.0,68.0,58.0,64.0,54.0,46.0,42.0,59.0,54.0,59.0,52.0,37.0,25.0,23.0,10.0,10.0,7.0,8.0,14.0
232521,23,59,64,2000000.0,1176,1.0,187,29.0,25.0,69.0,43.0,24.0,27.0,26.0,24.0,35.0,37.0,31.0,48.0,30.0,58.0,35.0,36.0,30.0,59.0,85.0,24.0,45.0,62.0,17.0,25.0,30.0,53.0,53.0,57.0,54.0,14.0,9.0,8.0,15.0,12.0
229706,21,59,71,1000000.0,1461,1.0,159,50.0,27.0,62.0,56.0,37.0,36.0,38.0,34.0,52.0,54.0,65.0,56.0,49.0,49.0,70.0,49.0,66.0,59.0,67.0,51.0,61.0,57.0,24.0,54.0,22.0,51.0,51.0,59.0,57.0,6.0,7.0,11.0,14.0,11.0
242250,17,59,79,1000000.0,1448,1.0,181,36.0,66.0,66.0,52.0,48.0,55.0,41.0,36.0,33.0,61.0,59.0,52.0,49.0,49.0,62.0,56.0,62.0,62.0,60.0,49.0,54.0,22.0,55.0,53.0,62.0,49.0,55.0,26.0,27.0,8.0,10.0,8.0,6.0,8.0
239947,18,59,71,1000000.0,1510,1.0,172,44.0,37.0,55.0,66.0,38.0,60.0,47.0,49.0,59.0,65.0,34.0,38.0,33.0,58.0,61.0,58.0,62.0,32.0,60.0,51.0,61.0,56.0,52.0,47.0,52.0,51.0,59.0,61.0,60.0,7.0,13.0,12.0,14.0,9.0
191563,31,59,59,1000000.0,1662,1.0,150,75.0,23.0,68.0,70.0,31.0,47.0,35.0,41.0,65.0,59.0,57.0,64.0,81.0,64.0,76.0,64.0,77.0,67.0,58.0,51.0,56.0,67.0,44.0,63.0,30.0,70.0,39.0,60.0,62.0,16.0,11.0,14.0,11.0,16.0
235596,26,59,61,3000000.0,1555,1.0,176,43.0,31.0,61.0,62.0,37.0,58.0,37.0,37.0,63.0,60.0,58.0,48.0,48.0,46.0,65.0,59.0,68.0,72.0,70.0,43.0,63.0,52.0,53.0,58.0,61.0,56.0,61.0,57.0,46.0,10.0,8.0,6.0,9.0,5.0
236365,21,59,70,1000000.0,1531,1.0,172,56.0,35.0,48.0,43.0,30.0,58.0,40.0,41.0,36.0,56.0,72.0,69.0,69.0,56.0,69.0,34.0,62.0,69.0,66.0,29.0,59.0,56.0,59.0,46.0,37.0,48.0,61.0,58.0,57.0,9.0,15.0,7.0,15.0,14.0
224078,25,59,62,1000000.0,1620,1.0,163,49.0,43.0,59.0,59.0,41.0,57.0,45.0,42.0,60.0,62.0,66.0,73.0,63.0,61.0,64.0,57.0,72.0,63.0,65.0,47.0,52.0,52.0,38.0,61.0,47.0,54.0,54.0,57.0,54.0,9.0,11.0,14.0,11.0,12.0
225102,26,59,60,1000000.0,1522,1.0,196,57.0,33.0,64.0,58.0,32.0,51.0,58.0,48.0,55.0,53.0,58.0,35.0,50.0,61.0,33.0,57.0,62.0,66.0,47.0,46.0,64.0,56.0,53.0,37.0,43.0,41.0,56.0,64.0,62.0,13.0,16.0,13.0,7.0,14.0
232784,24,59,64,1000000.0,1223,1.0,165,20.0,18.0,65.0,34.0,20.0,26.0,25.0,21.0,24.0,33.0,66.0,66.0,38.0,47.0,51.0,37.0,73.0,62.0,76.0,24.0,43.0,49.0,22.0,29.0,32.0,52.0,61.0,64.0,63.0,8.0,5.0,8.0,8.0,5.0
239952,22,59,67,1000000.0,1348,1.0,165,34.0,26.0,56.0,39.0,29.0,30.0,28.0,37.0,37.0,38.0,58.0,52.0,46.0,54.0,51.0,41.0,72.0,64.0,74.0,26.0,47.0,58.0,32.0,35.0,50.0,55.0,58.0,61.0,60.0,12.0,5.0,13.0,14.0,11.0
182352,32,59,59,2000000.0,1631,1.0,161,56.0,58.0,52.0,57.0,59.0,58.0,48.0,41.0,55.0,57.0,53.0,58.0,59.0,57.0,57.0,61.0,59.0,74.0,63.0,62.0,60.0,48.0,54.0,60.0,40.0,60.0,60.0,52.0,47.0,14.0,13.0,15.0,12.0,12.0
234321,27,59,61,1000000.0,1345,1.0,172,23.0,24.0,57.0,59.0,23.0,30.0,30.0,29.0,56.0,39.0,64.0,61.0,55.0,54.0,58.0,35.0,52.0,59.0,62.0,22.0,56.0,58.0,27.0,35.0,35.0,56.0,59.0,62.0,61.0,12.0,6.0,15.0,13.0,14.0
242001,35,59,59,1000000.0,1476,1.0,154,32.0,60.0,57.0,53.0,61.0,58.0,58.0,35.0,40.0,52.0,55.0,56.0,55.0,61.0,67.0,63.0,65.0,51.0,64.0,59.0,60.0,20.0,59.0,39.0,61.0,53.0,24.0,26.0,25.0,6.0,15.0,14.0,12.0,13.0
246097,21,59,66,1000000.0,1329,1.0,170,28.0,22.0,55.0,43.0,36.0,36.0,28.0,36.0,35.0,34.0,58.0,59.0,49.0,53.0,56.0,43.0,67.0,56.0,51.0,23.0,50.0,54.0,28.0,34.0,41.0,43.0,62.0,68.0,74.0,10.0,12.0,14.0,8.0,6.0
244050,17,59,79,1000000.0,1610,1.0,161,47.0,45.0,60.0,64.0,36.0,62.0,62.0,38.0,56.0,67.0,68.0,66.0,59.0,56.0,47.0,65.0,68.0,62.0,70.0,58.0,56.0,51.0,45.0,56.0,49.0,53.0,54.0,52.0,50.0,10.0,5.0,10.0,6.0,10.0
244562,20,59,71,3000000.0,1482,1.0,179,37.0,60.0,57.0,55.0,54.0,55.0,50.0,43.0,45.0,57.0,60.0,60.0,62.0,54.0,60.0,59.0,65.0,55.0,67.0,55.0,35.0,25.0,58.0,56.0,60.0,55.0,28.0,27.0,30.0,15.0,12.0,10.0,6.0,10.0
242771,19,59,73,1000000.0,1654,1.0,165,52.0,44.0,64.0,63.0,45.0,55.0,56.0,36.0,59.0,60.0,68.0,67.0,57.0,56.0,61.0,62.0,77.0,68.0,73.0,54.0,70.0,57.0,57.0,53.0,48.0,54.0,55.0,48.0,52.0,5.0,9.0,9.0,6.0,8.0
213333,28,59,59,3000000.0,1456,1.0,165,54.0,26.0,43.0,48.0,29.0,51.0,35.0,34.0,46.0,42.0,68.0,72.0,64.0,53.0,76.0,24.0,61.0,81.0,70.0,23.0,53.0,58.0,48.0,37.0,33.0,44.0,60.0,58.0,59.0,7.0,15.0,10.0,10.0,8.0
225365,22,59,66,2000000.0,1551,1.0,154,50.0,41.0,60.0,56.0,42.0,62.0,42.0,48.0,51.0,56.0,78.0,68.0,65.0,60.0,55.0,61.0,57.0,57.0,50.0,48.0,63.0,45.0,58.0,53.0,49.0,51.0,25.0,48.0,46.0,8.0,14.0,7.0,15.0,13.0
229718,19,59,73,1000000.0,1555,1.0,154,50.0,47.0,43.0,65.0,39.0,60.0,65.0,70.0,64.0,63.0,68.0,64.0,66.0,53.0,67.0,68.0,63.0,54.0,60.0,57.0,43.0,43.0,42.0,62.0,40.0,53.0,20.0,40.0,39.0,6.0,7.0,12.0,5.0,10.0
238934,28,59,59,1000000.0,1569,1.0,152,55.0,63.0,57.0,53.0,49.0,57.0,66.0,65.0,32.0,59.0,77.0,76.0,77.0,56.0,76.0,69.0,69.0,63.0,56.0,62.0,34.0,17.0,58.0,55.0,63.0,44.0,39.0,10.0,12.0,6.0,12.0,6.0,10.0,10.0
246102,19,59,71,1000000.0,1581,1.0,152,56.0,51.0,40.0,69.0,44.0,62.0,53.0,48.0,65.0,59.0,67.0,68.0,62.0,56.0,73.0,54.0,51.0,58.0,52.0,45.0,53.0,34.0,53.0,55.0,54.0,60.0,44.0,50.0,51.0,12.0,13.0,11.0,10.0,8.0
236375,20,59,71,2000000.0,1596,1.0,152,40.0,50.0,42.0,64.0,41.0,58.0,47.0,35.0,61.0,56.0,70.0,77.0,79.0,58.0,73.0,52.0,56.0,71.0,60.0,36.0,50.0,54.0,50.0,55.0,49.0,55.0,52.0,54.0,47.0,14.0,13.0,14.0,8.0,10.0
238423,25,59,61,1000000.0,1344,1.0,187,27.0,61.0,64.0,42.0,53.0,46.0,30.0,32.0,30.0,51.0,52.0,60.0,46.0,58.0,39.0,58.0,42.0,70.0,79.0,46.0,67.0,11.0,60.0,46.0,56.0,52.0,28.0,13.0,18.0,11.0,14.0,15.0,7.0,12.0
221528,22,59,67,1000000.0,1465,1.0,168,39.0,40.0,45.0,65.0,33.0,63.0,34.0,32.0,58.0,63.0,57.0,54.0,65.0,52.0,65.0,42.0,38.0,71.0,55.0,35.0,53.0,51.0,50.0,56.0,43.0,58.0,54.0,47.0,45.0,11.0,13.0,11.0,11.0,14.0
243800,22,59,63,1000000.0,1562,1.0,179,51.0,57.0,49.0,58.0,42.0,61.0,58.0,55.0,55.0,60.0,66.0,64.0,60.0,60.0,62.0,63.0,55.0,54.0,69.0,53.0,49.0,36.0,57.0,52.0,48.0,48.0,39.0,36.0,33.0,14.0,12.0,14.0,11.0,9.0
245592,18,59,78,1000000.0,1468,1.0,148,37.0,62.0,55.0,56.0,56.0,61.0,59.0,41.0,48.0,58.0,63.0,64.0,62.0,61.0,63.0,65.0,56.0,58.0,47.0,63.0,36.0,17.0,48.0,62.0,60.0,56.0,22.0,19.0,18.0,8.0,9.0,11.0,11.0,12.0
181849,31,59,59,3000000.0,1609,1.0,179,65.0,57.0,60.0,61.0,25.0,52.0,50.0,45.0,63.0,61.0,38.0,55.0,56.0,62.0,49.0,52.0,65.0,67.0,66.0,56.0,62.0,46.0,45.0,63.0,66.0,60.0,62.0,51.0,50.0,7.0,10.0,12.0,16.0,14.0
224602,25,59,63,2000000.0,1485,1.0,161,56.0,23.0,53.0,55.0,29.0,54.0,33.0,31.0,46.0,46.0,68.0,72.0,63.0,56.0,79.0,29.0,79.0,72.0,63.0,22.0,53.0,58.0,42.0,41.0,39.0,46.0,50.0,57.0,55.0,13.0,15.0,12.0,13.0,8.0
228954,20,59,76,2000000.0,1480,1.0,154,41.0,59.0,52.0,52.0,51.0,67.0,41.0,33.0,36.0,58.0,77.0,82.0,76.0,51.0,78.0,54.0,69.0,52.0,40.0,53.0,30.0,14.0,50.0,56.0,60.0,49.0,55.0,22.0,23.0,6.0,9.0,13.0,11.0,9.0
245338,17,59,74,1000000.0,1546,1.0,148,48.0,35.0,60.0,66.0,34.0,58.0,47.0,47.0,64.0,60.0,59.0,64.0,50.0,47.0,70.0,55.0,57.0,42.0,40.0,37.0,57.0,46.0,56.0,64.0,48.0,43.0,52.0,63.0,60.0,14.0,9.0,14.0,14.0,9.0
182362,32,59,59,2000000.0,1690,1.0,154,57.0,51.0,52.0,58.0,54.0,54.0,49.0,52.0,57.0,53.0,45.0,50.0,75.0,58.0,63.0,57.0,66.0,74.0,73.0,53.0,79.0,52.0,59.0,58.0,48.0,57.0,68.0,60.0,62.0,6.0,10.0,11.0,16.0,10.0
224091,22,59,71,1000000.0,1566,1.0,161,49.0,41.0,39.0,58.0,38.0,66.0,55.0,38.0,54.0,64.0,66.0,66.0,68.0,52.0,66.0,54.0,60.0,76.0,60.0,42.0,60.0,57.0,47.0,52.0,47.0,51.0,38.0,56.0,50.0,11.0,11.0,8.0,9.0,8.0
229724,22,59,66,2000000.0,1454,1.0,192,27.0,23.0,54.0,48.0,27.0,42.0,58.0,59.0,40.0,49.0,65.0,53.0,57.0,45.0,66.0,56.0,73.0,57.0,66.0,60.0,49.0,59.0,26.0,35.0,30.0,40.0,68.0,62.0,54.0,9.0,12.0,7.0,12.0,6.0
245084,18,59,72,1000000.0,1385,1.0,165,47.0,25.0,61.0,49.0,26.0,28.0,26.0,28.0,46.0,35.0,66.0,67.0,67.0,49.0,63.0,40.0,68.0,60.0,65.0,23.0,61.0,55.0,29.0,35.0,36.0,38.0,47.0,66.0,65.0,8.0,14.0,11.0,7.0,12.0
245855,20,59,67,3000000.0,1521,1.0,150,59.0,52.0,46.0,63.0,47.0,56.0,51.0,53.0,60.0,62.0,68.0,64.0,63.0,52.0,65.0,56.0,49.0,48.0,44.0,42.0,42.0,27.0,51.0,63.0,59.0,65.0,42.0,45.0,41.0,11.0,11.0,8.0,11.0,10.0
243296,23,59,66,1000000.0,1448,1.0,207,55.0,57.0,61.0,49.0,55.0,57.0,23.0,23.0,45.0,54.0,57.0,60.0,44.0,55.0,50.0,60.0,61.0,67.0,76.0,54.0,55.0,50.0,60.0,40.0,29.0,55.0,23.0,40.0,13.0,15.0,18.0,10.0,15.0,17.0
239201,20,59,70,1000000.0,1435,1.0,143,50.0,49.0,39.0,55.0,37.0,63.0,35.0,39.0,47.0,62.0,77.0,72.0,92.0,48.0,89.0,45.0,60.0,64.0,37.0,28.0,48.0,21.0,50.0,49.0,46.0,58.0,39.0,22.0,21.0,11.0,12.0,13.0,7.0,8.0
190817,27,59,59,2000000.0,1692,1.0,165,51.0,53.0,36.0,64.0,31.0,56.0,65.0,76.0,55.0,59.0,68.0,63.0,80.0,58.0,84.0,76.0,85.0,64.0,57.0,65.0,41.0,44.0,59.0,62.0,64.0,40.0,44.0,36.0,33.0,15.0,15.0,10.0,13.0,10.0
159074,33,59,59,1000000.0,1588,1.0,146,50.0,55.0,39.0,56.0,50.0,60.0,46.0,46.0,53.0,56.0,69.0,69.0,77.0,59.0,82.0,59.0,64.0,65.0,33.0,54.0,37.0,44.0,56.0,56.0,52.0,55.0,39.0,50.0,47.0,15.0,8.0,11.0,15.0,16.0
242530,18,59,79,2000000.0,1558,1.0,187,57.0,58.0,60.0,52.0,51.0,61.0,58.0,43.0,43.0,59.0,76.0,78.0,75.0,49.0,60.0,65.0,65.0,58.0,79.0,44.0,53.0,20.0,59.0,46.0,54.0,54.0,40.0,25.0,20.0,14.0,14.0,11.0,6.0,5.0
246114,21,59,68,2000000.0,1532,1.0,181,44.0,37.0,63.0,60.0,32.0,54.0,42.0,40.0,59.0,59.0,57.0,60.0,56.0,56.0,47.0,55.0,62.0,57.0,70.0,41.0,65.0,53.0,41.0,41.0,45.0,48.0,54.0,61.0,58.0,15.0,12.0,12.0,11.0,13.0
232803,23,59,65,1000000.0,1448,1.0,146,33.0,60.0,52.0,63.0,49.0,50.0,49.0,44.0,48.0,52.0,71.0,69.0,56.0,58.0,76.0,61.0,75.0,58.0,57.0,55.0,25.0,11.0,53.0,64.0,64.0,47.0,12.0,16.0,14.0,14.0,8.0,5.0,15.0,11.0
240483,22,59,68,2000000.0,1579,1.0,132,55.0,45.0,53.0,68.0,51.0,66.0,60.0,48.0,68.0,65.0,68.0,64.0,62.0,54.0,90.0,66.0,47.0,45.0,32.0,48.0,48.0,28.0,49.0,58.0,58.0,61.0,39.0,42.0,52.0,10.0,12.0,10.0,5.0,13.0
244579,18,59,75,2000000.0,1520,1.0,139,56.0,30.0,45.0,60.0,40.0,55.0,42.0,35.0,57.0,50.0,67.0,65.0,61.0,59.0,76.0,35.0,65.0,55.0,40.0,31.0,65.0,57.0,55.0,44.0,40.0,48.0,58.0,63.0,59.0,12.0,12.0,6.0,10.0,15.0
243044,18,59,75,3000000.0,1566,1.0,170,42.0,36.0,57.0,57.0,43.0,55.0,47.0,43.0,54.0,56.0,60.0,61.0,57.0,57.0,59.0,58.0,61.0,61.0,64.0,40.0,63.0,57.0,41.0,54.0,55.0,43.0,59.0,61.0,58.0,8.0,11.0,9.0,14.0,8.0
221285,22,59,66,2000000.0,1543,1.0,157,55.0,47.0,38.0,54.0,36.0,56.0,48.0,33.0,44.0,57.0,84.0,86.0,88.0,53.0,83.0,49.0,65.0,65.0,67.0,42.0,41.0,34.0,50.0,58.0,58.0,51.0,42.0,28.0,23.0,15.0,14.0,11.0,9.0,10.0
239205,23,59,68,1000000.0,1275,1.0,194,22.0,20.0,53.0,45.0,26.0,30.0,27.0,29.0,45.0,40.0,52.0,50.0,46.0,57.0,36.0,37.0,68.0,64.0,82.0,22.0,50.0,56.0,32.0,28.0,31.0,40.0,56.0,63.0,54.0,14.0,9.0,5.0,11.0,15.0
138086,35,59,59,1000000.0,1620,1.0,165,59.0,58.0,63.0,60.0,58.0,58.0,56.0,58.0,57.0,62.0,48.0,50.0,64.0,74.0,50.0,61.0,76.0,48.0,66.0,54.0,60.0,33.0,62.0,55.0,51.0,63.0,51.0,40.0,35.0,7.0,10.0,12.0,14.0,10.0
209254,28,59,59,2000000.0,1647,1.0,170,56.0,51.0,37.0,56.0,47.0,61.0,56.0,57.0,43.0,58.0,82.0,84.0,83.0,56.0,76.0,66.0,32.0,74.0,60.0,57.0,54.0,57.0,49.0,57.0,45.0,52.0,46.0,52.0,48.0,8.0,6.0,7.0,13.0,13.0
198761,27,59,59,2000000.0,1528,1.0,176,50.0,57.0,49.0,44.0,63.0,54.0,55.0,42.0,35.0,59.0,68.0,66.0,68.0,69.0,55.0,55.0,61.0,73.0,67.0,45.0,68.0,20.0,62.0,54.0,62.0,41.0,30.0,18.0,16.0,16.0,13.0,14.0,9.0,11.0
236905,18,59,79,1000000.0,1499,1.0,150,52.0,43.0,40.0,62.0,47.0,61.0,56.0,54.0,56.0,65.0,70.0,71.0,76.0,52.0,67.0,49.0,54.0,54.0,52.0,48.0,44.0,29.0,47.0,57.0,62.0,49.0,27.0,24.0,31.0,9.0,7.0,12.0,12.0,9.0
242539,21,59,69,1000000.0,1535,1.0,174,53.0,58.0,54.0,61.0,48.0,60.0,45.0,36.0,55.0,56.0,60.0,65.0,67.0,48.0,64.0,59.0,71.0,66.0,67.0,53.0,70.0,31.0,58.0,50.0,40.0,48.0,30.0,37.0,35.0,8.0,9.0,10.0,5.0,6.0
224620,24,59,64,2000000.0,1565,1.0,148,42.0,42.0,50.0,60.0,33.0,57.0,36.0,41.0,57.0,58.0,63.0,71.0,64.0,60.0,74.0,59.0,61.0,72.0,47.0,49.0,61.0,48.0,59.0,57.0,40.0,54.0,52.0,56.0,47.0,13.0,8.0,10.0,8.0,10.0
214896,23,59,64,2000000.0,1484,1.0,157,52.0,59.0,59.0,51.0,43.0,59.0,57.0,33.0,39.0,61.0,56.0,66.0,66.0,53.0,67.0,62.0,83.0,39.0,65.0,56.0,31.0,14.0,57.0,52.0,60.0,46.0,47.0,30.0,19.0,14.0,8.0,10.0,9.0,7.0
235632,22,59,64,1000000.0,1531,1.0,185,39.0,34.0,54.0,65.0,40.0,56.0,37.0,34.0,63.0,64.0,66.0,54.0,59.0,54.0,49.0,55.0,65.0,58.0,75.0,33.0,59.0,52.0,50.0,44.0,48.0,49.0,42.0,62.0,60.0,9.0,14.0,13.0,11.0,13.0
238449,19,59,72,1000000.0,1567,1.0,176,40.0,39.0,56.0,58.0,32.0,53.0,40.0,40.0,54.0,54.0,63.0,69.0,52.0,54.0,49.0,63.0,65.0,70.0,79.0,53.0,66.0,55.0,37.0,55.0,45.0,53.0,53.0,58.0,54.0,14.0,9.0,13.0,14.0,11.0
237682,23,59,66,1000000.0,1558,1.0,150,53.0,52.0,42.0,63.0,41.0,56.0,52.0,55.0,59.0,59.0,63.0,62.0,68.0,55.0,75.0,61.0,55.0,62.0,56.0,57.0,55.0,31.0,60.0,53.0,64.0,52.0,25.0,32.0,35.0,14.0,13.0,11.0,8.0,11.0
241010,24,59,63,2000000.0,1343,1.0,163,31.0,20.0,42.0,52.0,22.0,45.0,27.0,23.0,48.0,48.0,63.0,60.0,40.0,61.0,55.0,39.0,76.0,64.0,68.0,21.0,55.0,62.0,30.0,35.0,35.0,59.0,45.0,64.0,64.0,5.0,9.0,8.0,14.0,12.0
242034,19,59,70,2000000.0,1512,1.0,143,62.0,56.0,41.0,53.0,53.0,64.0,53.0,47.0,49.0,61.0,70.0,65.0,52.0,43.0,76.0,64.0,37.0,66.0,41.0,48.0,32.0,19.0,53.0,49.0,65.0,49.0,37.0,58.0,54.0,7.0,14.0,7.0,8.0,8.0
189810,29,59,59,1000000.0,1694,1.0,154,56.0,50.0,49.0,61.0,49.0,52.0,59.0,63.0,59.0,59.0,62.0,55.0,68.0,52.0,72.0,62.0,74.0,84.0,69.0,64.0,55.0,52.0,48.0,55.0,60.0,62.0,49.0,52.0,51.0,6.0,14.0,11.0,9.0,13.0
240756,18,59,75,2000000.0,1431,1.0,150,53.0,46.0,40.0,56.0,45.0,67.0,41.0,43.0,47.0,59.0,75.0,67.0,79.0,54.0,78.0,57.0,56.0,46.0,45.0,43.0,40.0,21.0,54.0,56.0,47.0,42.0,26.0,21.0,26.0,8.0,14.0,5.0,9.0,7.0
244084,20,59,66,1000000.0,1286,1.0,185,20.0,16.0,56.0,50.0,24.0,22.0,22.0,23.0,20.0,48.0,61.0,64.0,56.0,53.0,57.0,38.0,83.0,53.0,70.0,22.0,45.0,54.0,28.0,31.0,36.0,42.0,58.0,65.0,57.0,13.0,13.0,11.0,9.0,8.0
245364,19,59,72,1000000.0,1481,1.0,163,52.0,56.0,37.0,55.0,56.0,67.0,57.0,52.0,42.0,65.0,72.0,70.0,71.0,45.0,69.0,61.0,71.0,58.0,47.0,59.0,35.0,25.0,47.0,50.0,54.0,46.0,27.0,22.0,21.0,7.0,8.0,7.0,9.0,7.0
222582,26,59,62,1000000.0,1305,1.0,163,22.0,18.0,68.0,42.0,24.0,24.0,23.0,25.0,27.0,40.0,57.0,53.0,58.0,52.0,61.0,32.0,70.0,70.0,78.0,21.0,52.0,60.0,48.0,35.0,38.0,55.0,51.0,58.0,56.0,6.0,12.0,7.0,7.0,10.0
244854,19,59,75,1000000.0,1493,1.0,146,62.0,57.0,44.0,59.0,62.0,53.0,59.0,42.0,58.0,61.0,70.0,72.0,52.0,49.0,81.0,68.0,48.0,53.0,43.0,46.0,31.0,25.0,54.0,51.0,60.0,55.0,29.0,35.0,31.0,12.0,7.0,6.0,7.0,6.0
231031,22,59,68,3000000.0,1437,1.0,159,40.0,68.0,60.0,45.0,50.0,54.0,43.0,32.0,38.0,56.0,66.0,69.0,71.0,58.0,69.0,56.0,60.0,55.0,60.0,58.0,32.0,17.0,50.0,47.0,68.0,50.0,27.0,16.0,17.0,14.0,6.0,13.0,9.0,13.0
242039,22,59,63,1000000.0,1545,1.0,139,54.0,44.0,34.0,67.0,56.0,57.0,66.0,46.0,62.0,59.0,67.0,59.0,74.0,56.0,77.0,55.0,52.0,48.0,40.0,48.0,39.0,48.0,62.0,65.0,47.0,54.0,40.0,38.0,35.0,11.0,11.0,8.0,6.0,14.0
244087,19,59,72,2000000.0,1484,1.0,165,39.0,60.0,47.0,63.0,49.0,62.0,48.0,32.0,44.0,59.0,67.0,55.0,67.0,49.0,67.0,61.0,53.0,52.0,59.0,53.0,41.0,33.0,55.0,56.0,52.0,40.0,30.0,36.0,35.0,13.0,10.0,15.0,11.0,11.0
206200,25,59,61,1000000.0,1522,1.0,179,53.0,53.0,48.0,52.0,45.0,56.0,53.0,30.0,47.0,55.0,85.0,84.0,79.0,51.0,66.0,51.0,57.0,77.0,61.0,45.0,43.0,23.0,52.0,52.0,56.0,48.0,28.0,32.0,28.0,16.0,13.0,15.0,7.0,9.0
232825,23,59,63,2000000.0,1430,1.0,163,47.0,44.0,47.0,64.0,45.0,58.0,49.0,36.0,53.0,65.0,54.0,58.0,61.0,60.0,64.0,52.0,35.0,51.0,52.0,37.0,44.0,24.0,64.0,53.0,44.0,60.0,45.0,33.0,32.0,15.0,14.0,13.0,8.0,9.0
242553,22,59,68,1000000.0,1589,1.0,159,50.0,46.0,41.0,58.0,43.0,53.0,51.0,39.0,47.0,51.0,79.0,78.0,66.0,54.0,71.0,54.0,71.0,70.0,58.0,42.0,56.0,51.0,51.0,41.0,44.0,53.0,54.0,59.0,54.0,12.0,10.0,10.0,11.0,14.0
245369,19,59,73,2000000.0,1301,1.0,172,33.0,26.0,60.0,38.0,32.0,28.0,26.0,32.0,33.0,35.0,62.0,58.0,41.0,48.0,43.0,41.0,69.0,55.0,73.0,28.0,49.0,51.0,24.0,29.0,47.0,44.0,56.0,66.0,69.0,13.0,7.0,14.0,9.0,6.0
240506,19,59,71,1000000.0,1503,1.0,143,56.0,45.0,36.0,54.0,42.0,66.0,61.0,51.0,44.0,64.0,78.0,67.0,87.0,43.0,90.0,45.0,72.0,58.0,29.0,55.0,27.0,38.0,49.0,62.0,41.0,64.0,30.0,27.0,30.0,10.0,10.0,13.0,11.0,12.0
242298,20,59,69,1000000.0,1497,1.0,141,49.0,59.0,51.0,51.0,57.0,63.0,41.0,40.0,28.0,60.0,87.0,86.0,76.0,56.0,79.0,63.0,68.0,57.0,44.0,54.0,39.0,14.0,54.0,42.0,61.0,48.0,33.0,20.0,15.0,6.0,13.0,6.0,14.0,11.0
193658,26,59,61,1000000.0,1479,1.0,161,56.0,59.0,41.0,59.0,52.0,59.0,61.0,64.0,54.0,61.0,64.0,61.0,56.0,52.0,50.0,65.0,41.0,62.0,48.0,63.0,41.0,25.0,55.0,56.0,47.0,44.0,23.0,24.0,16.0,16.0,15.0,14.0,7.0,12.0
242811,24,59,65,1000000.0,1404,1.0,163,32.0,33.0,58.0,50.0,34.0,31.0,35.0,28.0,48.0,42.0,63.0,54.0,49.0,53.0,62.0,40.0,69.0,67.0,70.0,42.0,50.0,57.0,30.0,35.0,40.0,48.0,59.0,60.0,58.0,10.0,10.0,13.0,11.0,11.0
242812,22,59,67,1000000.0,1546,1.0,159,54.0,52.0,45.0,56.0,40.0,58.0,55.0,38.0,51.0,57.0,72.0,71.0,68.0,50.0,65.0,56.0,55.0,59.0,52.0,50.0,55.0,40.0,58.0,54.0,46.0,53.0,38.0,45.0,44.0,8.0,15.0,13.0,13.0,13.0
235647,19,59,71,2000000.0,1511,1.0,159,40.0,32.0,51.0,61.0,29.0,59.0,40.0,41.0,53.0,62.0,66.0,55.0,67.0,61.0,69.0,50.0,60.0,64.0,65.0,30.0,58.0,54.0,35.0,47.0,43.0,46.0,52.0,58.0,57.0,14.0,9.0,15.0,6.0,8.0
222081,23,59,66,1000000.0,1627,1.0,143,63.0,55.0,60.0,63.0,53.0,62.0,54.0,36.0,64.0,64.0,70.0,70.0,63.0,48.0,71.0,52.0,64.0,55.0,55.0,53.0,58.0,50.0,43.0,56.0,41.0,44.0,46.0,52.0,53.0,13.0,12.0,6.0,15.0,7.0
246145,18,59,75,1000000.0,1466,1.0,152,53.0,52.0,42.0,60.0,50.0,65.0,47.0,40.0,46.0,62.0,68.0,64.0,62.0,42.0,63.0,56.0,54.0,59.0,47.0,41.0,37.0,26.0,54.0,55.0,51.0,57.0,31.0,41.0,47.0,11.0,9.0,7.0,13.0,11.0
